No,Latitude,Longitude,Altitude,Date,Time
1384,33.809910,-84.408718,283.0,2013/03/30,08:22:03
1385,33.809974,-84.408571,282.7,2013/03/30,08:22:05
1386,33.810013,-84.408458,282.2,2013/03/30,08:22:07
1387,33.810042,-84.408357,281.4,2013/03/30,08:22:10
1388,33.810091,-84.408242,280.5,2013/03/30,08:22:24
1389,33.810082,-84.408127,279.7,2013/03/30,08:22:28
1390,33.810131,-84.408026,278.9,2013/03/30,08:22:30
1391,33.810169,-84.407910,278.6,2013/03/30,08:22:33
1392,33.810204,-84.407821,278.4,2013/03/30,08:22:35
1393,33.810273,-84.407669,278.1,2013/03/30,08:22:37
1394,33.810301,-84.407499,277.6,2013/03/30,08:22:39
1395,33.810323,-84.407402,277.2,2013/03/30,08:22:40
1396,33.810338,-84.407274,276.6,2013/03/30,08:22:41
1397,33.810385,-84.407180,276.1,2013/03/30,08:22:42
1398,33.810391,-84.407076,275.8,2013/03/30,08:22:43
1399,33.810420,-84.406967,275.5,2013/03/30,08:22:44
1400,33.810434,-84.406843,275.3,2013/03/30,08:22:45
1401,33.810469,-84.406729,275.0,2013/03/30,08:22:46
1402,33.810500,-84.406603,274.7,2013/03/30,08:22:47
1403,33.810540,-84.406406,274.5,2013/03/30,08:22:49
1404,33.810568,-84.406296,274.2,2013/03/30,08:22:50
1405,33.810603,-84.406178,274.1,2013/03/30,08:22:51
1406,33.810632,-84.406079,274.0,2013/03/30,08:22:52
1407,33.810659,-84.405967,273.5,2013/03/30,08:22:53
1408,33.810716,-84.405784,273.1,2013/03/30,08:22:55
1409,33.810776,-84.405623,272.6,2013/03/30,08:22:57
1410,33.810802,-84.405508,272.2,2013/03/30,08:22:58
1411,33.810832,-84.405418,271.7,2013/03/30,08:22:59
1412,33.810845,-84.405317,271.3,2013/03/30,08:23:00
1413,33.810842,-84.405204,270.8,2013/03/30,08:23:01
1414,33.810897,-84.405023,269.8,2013/03/30,08:23:03
1415,33.810935,-84.404891,268.8,2013/03/30,08:23:04
1416,33.810966,-84.404782,267.8,2013/03/30,08:23:05
1417,33.810989,-84.404670,266.8,2013/03/30,08:23:06
1418,33.811015,-84.404556,266.3,2013/03/30,08:23:07
1419,33.811034,-84.404440,265.6,2013/03/30,08:23:08
1420,33.811018,-84.404305,265.0,2013/03/30,08:23:09
1421,33.811028,-84.404190,264.4,2013/03/30,08:23:10
1422,33.811018,-84.404017,263.7,2013/03/30,08:23:11
1423,33.811068,-84.403778,263.1,2013/03/30,08:23:13
1424,33.811079,-84.403653,262.5,2013/03/30,08:23:14
1425,33.811019,-84.403546,262.4,2013/03/30,08:23:15
1426,33.811028,-84.403416,262.1,2013/03/30,08:23:16
1427,33.810996,-84.403303,261.8,2013/03/30,08:23:17
1428,33.810960,-84.403194,261.5,2013/03/30,08:23:18
1429,33.810887,-84.403084,261.3,2013/03/30,08:23:19
1430,33.810815,-84.402981,261.1,2013/03/30,08:23:20
1431,33.810744,-84.402891,260.9,2013/03/30,08:23:21
1432,33.810675,-84.402801,260.7,2013/03/30,08:23:22
1433,33.810616,-84.402708,260.5,2013/03/30,08:23:23
1434,33.810483,-84.402599,260.4,2013/03/30,08:23:25
1435,33.810365,-84.402485,260.2,2013/03/30,08:23:27
1436,33.810250,-84.402397,260.0,2013/03/30,08:23:29
1437,33.810171,-84.402345,260.0,2013/03/30,08:23:30
1438,33.810134,-84.402251,260.0,2013/03/30,08:23:33
1439,33.810034,-84.402272,260.0,2013/03/30,08:23:36
1440,33.809921,-84.402292,260.0,2013/03/30,08:23:40
1441,33.809842,-84.402338,260.0,2013/03/30,08:23:46
1442,33.809857,-84.402440,260.0,2013/03/30,08:23:50
1443,33.809961,-84.402439,260.0,2013/03/30,08:24:09
1444,33.810042,-84.402494,260.0,2013/03/30,08:24:11
1445,33.810119,-84.402549,260.2,2013/03/30,08:24:14
1446,33.810209,-84.402593,260.4,2013/03/30,08:24:17
1447,33.810305,-84.402676,260.5,2013/03/30,08:24:20
1448,33.810393,-84.402731,260.7,2013/03/30,08:24:23
1449,33.810440,-84.402811,260.9,2013/03/30,08:24:27
1450,33.810483,-84.402903,261.1,2013/03/30,08:24:32
1451,33.810526,-84.402988,260.9,2013/03/30,08:24:52
1452,33.810462,-84.403055,260.7,2013/03/30,08:24:59
1453,33.810461,-84.403178,260.5,2013/03/30,08:25:04
1454,33.810540,-84.403223,260.4,2013/03/30,08:25:08
1455,33.810502,-84.403351,260.2,2013/03/30,08:25:24
1456,33.810414,-84.403256,259.8,2013/03/30,08:25:30
1457,33.810322,-84.403259,259.5,2013/03/30,08:25:32
1458,33.810233,-84.403221,259.1,2013/03/30,08:25:37
1459,33.810122,-84.403208,258.7,2013/03/30,08:25:41
1460,33.810025,-84.403231,258.6,2013/03/30,08:25:44
1461,33.809938,-84.403212,258.5,2013/03/30,08:25:49
1462,33.809846,-84.403138,258.8,2013/03/30,08:25:54
1463,33.809753,-84.403080,258.7,2013/03/30,08:25:58
1464,33.809669,-84.403063,258.6,2013/03/30,08:26:02
1465,33.809553,-84.402980,258.5,2013/03/30,08:26:03
1466,33.809461,-84.402916,258.5,2013/03/30,08:26:05
1467,33.809307,-84.402902,258.4,2013/03/30,08:26:08
1468,33.809219,-84.402855,258.3,2013/03/30,08:26:10
1469,33.809134,-84.402791,258.2,2013/03/30,08:26:12
1470,33.809059,-84.402742,258.1,2013/03/30,08:26:14
1471,33.808979,-84.402715,257.7,2013/03/30,08:26:16
1472,33.808874,-84.402727,257.4,2013/03/30,08:26:19
1473,33.808794,-84.402708,257.0,2013/03/30,08:26:21
1474,33.808710,-84.402676,257.0,2013/03/30,08:26:24
1475,33.808640,-84.402602,257.0,2013/03/30,08:26:27
1476,33.808549,-84.402551,257.0,2013/03/30,08:26:29
1477,33.808466,-84.402512,257.0,2013/03/30,08:26:31
1478,33.808381,-84.402476,257.7,2013/03/30,08:26:34
1479,33.808299,-84.402440,258.5,2013/03/30,08:26:36
1480,33.808219,-84.402397,259.2,2013/03/30,08:26:37
1481,33.808135,-84.402346,259.9,2013/03/30,08:26:39
1482,33.808051,-84.402329,260.6,2013/03/30,08:26:41
1483,33.807936,-84.402281,260.3,2013/03/30,08:26:44
1484,33.807837,-84.402233,259.9,2013/03/30,08:26:48
1485,33.807743,-84.402185,259.5,2013/03/30,08:26:50
1486,33.807660,-84.402150,259.2,2013/03/30,08:26:53
1487,33.807583,-84.402092,258.8,2013/03/30,08:26:55
1488,33.807517,-84.401980,258.5,2013/03/30,08:26:58
1489,33.807542,-84.401854,257.4,2013/03/30,08:27:03
1490,33.807635,-84.401781,256.3,2013/03/30,08:27:05
1491,33.807698,-84.401686,255.2,2013/03/30,08:27:08
1492,33.807739,-84.401563,254.1,2013/03/30,08:27:11
1493,33.807670,-84.401490,253.0,2013/03/30,08:27:12
1494,33.807536,-84.401433,253.7,2013/03/30,08:27:14
1495,33.807418,-84.401360,254.5,2013/03/30,08:27:17
1496,33.807336,-84.401307,254.7,2013/03/30,08:27:20
1497,33.807251,-84.401251,255.0,2013/03/30,08:27:22
1498,33.807167,-84.401291,255.3,2013/03/30,08:27:23
1499,33.807075,-84.401298,255.5,2013/03/30,08:27:25
1500,33.806970,-84.401284,255.8,2013/03/30,08:27:27
1501,33.806854,-84.401230,256.1,2013/03/30,08:27:30
1502,33.806791,-84.401162,256.4,2013/03/30,08:27:32
1503,33.806716,-84.401069,256.6,2013/03/30,08:27:36
1504,33.806660,-84.400963,256.9,2013/03/30,08:27:39
1505,33.806603,-84.400862,256.5,2013/03/30,08:27:42
1506,33.806646,-84.400777,256.4,2013/03/30,08:27:48
1507,33.806593,-84.400654,256.7,2013/03/30,08:27:52
1508,33.806536,-84.400564,257.2,2013/03/30,08:27:54
1509,33.806483,-84.400451,257.6,2013/03/30,08:27:57
1510,33.806466,-84.400321,258.1,2013/03/30,08:28:00
1511,33.806403,-84.400242,258.5,2013/03/30,08:28:01
1512,33.806308,-84.400179,259.0,2013/03/30,08:28:02
1513,33.806230,-84.400097,259.5,2013/03/30,08:28:04
1514,33.806120,-84.400099,259.5,2013/03/30,08:28:07
1515,33.806009,-84.400112,259.6,2013/03/30,08:28:11
1516,33.805878,-84.400146,260.0,2013/03/30,08:28:14
1517,33.805740,-84.400186,260.0,2013/03/30,08:28:16
1518,33.805635,-84.400265,260.0,2013/03/30,08:28:19
1519,33.805562,-84.400353,259.9,2013/03/30,08:28:22
1520,33.805466,-84.400390,259.8,2013/03/30,08:28:23
1521,33.805365,-84.400417,259.7,2013/03/30,08:28:26
1522,33.805298,-84.400481,259.6,2013/03/30,08:28:27
1523,33.805234,-84.400548,259.5,2013/03/30,08:28:30
1524,33.805085,-84.400542,259.2,2013/03/30,08:28:32
1525,33.804960,-84.400539,259.2,2013/03/30,08:28:36
1526,33.804875,-84.400508,259.2,2013/03/30,08:28:40
1527,33.804730,-84.400482,258.9,2013/03/30,08:28:43
1528,33.804639,-84.400507,258.6,2013/03/30,08:28:45
1529,33.804544,-84.400518,258.4,2013/03/30,08:28:47
1530,33.804464,-84.400578,258.1,2013/03/30,08:29:11
1531,33.804377,-84.400595,257.8,2013/03/30,08:29:15
1532,33.804289,-84.400572,257.6,2013/03/30,08:29:23
1533,33.804182,-84.400569,257.5,2013/03/30,08:29:28
1534,33.804048,-84.400562,257.3,2013/03/30,08:29:31
1535,33.803953,-84.400511,257.4,2013/03/30,08:29:37
1536,33.803836,-84.400488,258.1,2013/03/30,08:29:55
1537,33.803734,-84.400449,258.8,2013/03/30,08:29:59
1538,33.803662,-84.400394,259.5,2013/03/30,08:30:02
1539,33.803579,-84.400412,260.3,2013/03/30,08:30:06
1540,33.803475,-84.400340,261.0,2013/03/30,08:30:08
1541,33.803372,-84.400276,261.1,2013/03/30,08:30:11
1542,33.803297,-84.400222,261.2,2013/03/30,08:30:14
1543,33.803192,-84.400276,261.2,2013/03/30,08:30:16
1544,33.803109,-84.400289,261.2,2013/03/30,08:30:19
1545,33.803035,-84.400224,261.2,2013/03/30,08:30:22
1546,33.802957,-84.400116,261.2,2013/03/30,08:30:27
1547,33.802914,-84.400015,260.5,2013/03/30,08:30:30
1548,33.802890,-84.399908,260.0,2013/03/30,08:30:34
1549,33.802846,-84.399808,259.5,2013/03/30,08:30:37
1550,33.802853,-84.399705,258.9,2013/03/30,08:30:40
1551,33.802874,-84.399607,258.7,2013/03/30,08:30:42
1552,33.802896,-84.399500,258.8,2013/03/30,08:30:45
1553,33.802810,-84.399420,258.9,2013/03/30,08:30:47
1554,33.802731,-84.399357,259.0,2013/03/30,08:30:49
1555,33.802706,-84.399255,259.1,2013/03/30,08:30:52
1556,33.802773,-84.398519,259.2,2013/03/30,08:30:53
1557,33.802691,-84.399139,259.6,2013/03/30,08:30:55
1558,33.802689,-84.399009,260.1,2013/03/30,08:30:58
1559,33.802682,-84.398910,260.5,2013/03/30,08:31:01
1560,33.802669,-84.398795,260.8,2013/03/30,08:31:04
1561,33.802706,-84.398679,261.2,2013/03/30,08:31:07
1562,33.802793,-84.398388,261.7,2013/03/30,08:31:12
1563,33.802805,-84.398240,262.6,2013/03/30,08:31:13
1564,33.802792,-84.398108,263.5,2013/03/30,08:31:15
1565,33.802827,-84.397982,264.5,2013/03/30,08:31:17
1566,33.802827,-84.397849,265.4,2013/03/30,08:31:21
1567,33.802754,-84.397780,266.3,2013/03/30,08:31:27
1568,33.802682,-84.397717,266.8,2013/03/30,08:31:32
1569,33.802596,-84.397675,267.4,2013/03/30,08:31:36
1570,33.802388,-84.397728,267.9,2013/03/30,08:31:38
1571,33.802305,-84.397738,268.5,2013/03/30,08:31:41
1572,33.802210,-84.397758,269.0,2013/03/30,08:31:43
1573,33.802133,-84.397708,269.0,2013/03/30,08:31:47
1574,33.802049,-84.397682,269.0,2013/03/30,08:31:50
1575,33.801978,-84.397611,269.0,2013/03/30,08:31:52
1576,33.801909,-84.397557,269.0,2013/03/30,08:31:57
1577,33.801825,-84.397509,269.0,2013/03/30,08:32:03
1578,33.801749,-84.397449,269.5,2013/03/30,08:32:08
1579,33.801654,-84.397344,269.2,2013/03/30,08:32:12
1580,33.801525,-84.397275,268.8,2013/03/30,08:32:14
1581,33.801446,-84.397172,268.5,2013/03/30,08:32:16
1582,33.801432,-84.397052,268.1,2013/03/30,08:32:20
1583,33.801321,-84.396967,267.7,2013/03/30,08:32:21
1584,33.801199,-84.396890,267.4,2013/03/30,08:32:23
1585,33.801131,-84.396828,267.0,2013/03/30,08:32:25
1586,33.801041,-84.396737,266.6,2013/03/30,08:32:27
1587,33.801015,-84.396624,266.6,2013/03/30,08:32:29
1588,33.801003,-84.396499,266.6,2013/03/30,08:32:31
1589,33.800947,-84.396374,266.1,2013/03/30,08:32:33
1590,33.800909,-84.396239,266.5,2013/03/30,08:32:35
1591,33.800835,-84.396184,266.5,2013/03/30,08:32:36
1592,33.800759,-84.396075,266.5,2013/03/30,08:33:19
1593,33.800668,-84.396031,266.5,2013/03/30,08:33:20
1594,33.800567,-84.395953,266.5,2013/03/30,08:33:22
1595,33.800493,-84.395874,266.5,2013/03/30,08:33:25
1596,33.800392,-84.395828,266.5,2013/03/30,08:33:28
1597,33.800320,-84.395746,266.5,2013/03/30,08:33:29
1598,33.800253,-84.395647,266.1,2013/03/30,08:33:33
1599,33.800162,-84.395617,265.7,2013/03/30,08:33:37
1600,33.800037,-84.395602,265.4,2013/03/30,08:33:40
1601,33.799938,-84.395564,265.0,2013/03/30,08:33:42
1602,33.799836,-84.395562,265.0,2013/03/30,08:33:44
1603,33.799709,-84.395597,265.0,2013/03/30,08:33:46
1604,33.799632,-84.395558,265.0,2013/03/30,08:33:48
1605,33.799551,-84.395575,265.0,2013/03/30,08:33:51
1606,33.799456,-84.395583,265.0,2013/03/30,08:33:53
1607,33.799349,-84.395553,265.0,2013/03/30,08:33:55
1608,33.799232,-84.395526,264.8,2013/03/30,08:33:57
1609,33.799112,-84.395487,264.6,2013/03/30,08:34:00
1610,33.799023,-84.395468,264.5,2013/03/30,08:34:02
1611,33.798934,-84.395410,264.3,2013/03/30,08:34:05
1612,33.798825,-84.395407,264.1,2013/03/30,08:34:08
1613,33.798753,-84.395358,263.9,2013/03/30,08:34:11
1614,33.798667,-84.395322,263.7,2013/03/30,08:34:15
1615,33.798596,-84.395269,263.5,2013/03/30,08:34:19
1616,33.798541,-84.395186,263.4,2013/03/30,08:34:22
1617,33.798467,-84.395135,263.2,2013/03/30,08:34:25
1618,33.798400,-84.395074,263.0,2013/03/30,08:34:28
1619,33.798345,-84.394998,263.0,2013/03/30,08:34:31
1620,33.798269,-84.394925,263.0,2013/03/30,08:34:34
1621,33.798171,-84.394862,263.0,2013/03/30,08:34:37
1622,33.798105,-84.394801,263.0,2013/03/30,08:34:39
1623,33.798039,-84.394702,263.0,2013/03/30,08:34:41
1624,33.797948,-84.394774,263.0,2013/03/30,08:34:43
1625,33.797851,-84.394848,263.0,2013/03/30,08:34:46
1626,33.797799,-84.394937,263.0,2013/03/30,08:34:48
1627,33.797726,-84.395017,262.8,2013/03/30,08:34:50
1628,33.797675,-84.395098,262.6,2013/03/30,08:34:51
1629,33.797616,-84.395178,262.5,2013/03/30,08:34:53
1630,33.797541,-84.395257,262.3,2013/03/30,08:34:56
1631,33.797486,-84.395336,262.1,2013/03/30,08:34:58
1632,33.797418,-84.395446,262.5,2013/03/30,08:35:01
1633,33.797341,-84.395552,263.0,2013/03/30,08:35:03
1634,33.797284,-84.395632,263.5,2013/03/30,08:35:06
1635,33.797203,-84.395740,264.0,2013/03/30,08:35:09
1636,33.797124,-84.395847,264.5,2013/03/30,08:35:12
1637,33.797043,-84.395951,265.1,2013/03/30,08:35:15
1638,33.796954,-84.396053,265.8,2013/03/30,08:35:17
1639,33.796873,-84.396140,266.5,2013/03/30,08:35:18
1640,33.796787,-84.396237,267.3,2013/03/30,08:35:20
1641,33.796714,-84.396330,268.0,2013/03/30,08:35:23
1642,33.796632,-84.396436,268.7,2013/03/30,08:35:25
1643,33.796558,-84.396549,269.6,2013/03/30,08:35:27
1644,33.796498,-84.396676,270.2,2013/03/30,08:35:29
1645,33.796422,-84.396790,270.7,2013/03/30,08:35:31
1646,33.796362,-84.396893,271.2,2013/03/30,08:35:33
1647,33.796305,-84.396972,271.6,2013/03/30,08:35:35
1648,33.796304,-84.397070,272.5,2013/03/30,08:35:37
1649,33.796255,-84.397169,272.9,2013/03/30,08:35:41
1650,33.796220,-84.397292,273.4,2013/03/30,08:35:45
1651,33.796188,-84.397413,274.2,2013/03/30,08:35:49
1652,33.796195,-84.397521,275.0,2013/03/30,08:35:53
1653,33.796195,-84.397837,275.8,2013/03/30,08:35:53
1654,33.796219,-84.397625,275.8,2013/03/30,08:35:59
1655,33.796222,-84.397728,276.2,2013/03/30,08:36:04
1656,33.796185,-84.397974,276.5,2013/03/30,08:36:13
1657,33.796144,-84.398062,276.9,2013/03/30,08:36:15
1658,33.796161,-84.398169,277.5,2013/03/30,08:36:19
1659,33.796169,-84.398272,277.8,2013/03/30,08:36:24
1660,33.796168,-84.398374,278.5,2013/03/30,08:36:29
1661,33.796167,-84.398492,279.1,2013/03/30,08:36:34
1662,33.796174,-84.398600,279.8,2013/03/30,08:36:37
1663,33.796181,-84.398707,280.1,2013/03/30,08:36:40
1664,33.796173,-84.398823,280.4,2013/03/30,08:36:44
1665,33.796196,-84.398924,280.6,2013/03/30,08:36:47
1666,33.796215,-84.399046,281.4,2013/03/30,08:36:51
1667,33.796133,-84.399625,282.1,2013/03/30,08:36:52
1668,33.796175,-84.399157,282.8,2013/03/30,08:36:54
1669,33.796170,-84.399299,283.3,2013/03/30,08:36:59
1670,33.796160,-84.399396,283.7,2013/03/30,08:37:02
1671,33.796151,-84.399496,284.2,2013/03/30,08:37:04
1672,33.795912,-84.399770,284.6,2013/03/30,08:37:05
1673,33.795823,-84.399761,284.6,2013/03/30,08:37:09
1674,33.796078,-84.399709,284.8,2013/03/30,08:37:12
1675,33.795717,-84.399731,284.8,2013/03/30,08:37:13
1676,33.795595,-84.399750,285.0,2013/03/30,08:37:15
1677,33.796002,-84.399759,284.5,2013/03/30,08:37:16
1678,33.795485,-84.399726,284.3,2013/03/30,08:37:33
1679,33.795369,-84.399721,283.8,2013/03/30,08:37:35
1680,33.794595,-84.399714,283.5,2013/03/30,08:37:36
1681,33.795265,-84.399719,283.1,2013/03/30,08:37:37
1682,33.794489,-84.399706,282.6,2013/03/30,08:37:38
1683,33.795132,-84.399713,282.4,2013/03/30,08:37:39
1684,33.794377,-84.399736,281.9,2013/03/30,08:37:40
1685,33.795035,-84.399740,281.7,2013/03/30,08:37:41
1686,33.794258,-84.399835,281.9,2013/03/30,08:37:42
1687,33.794193,-84.399923,281.7,2013/03/30,08:37:43
1688,33.794951,-84.399720,281.9,2013/03/30,08:37:44
1689,33.794143,-84.400013,282.2,2013/03/30,08:37:44
1690,33.794093,-84.400151,282.4,2013/03/30,08:37:46
1691,33.794863,-84.399704,282.6,2013/03/30,08:37:46
1692,33.794026,-84.400260,283.1,2013/03/30,08:37:48
1693,33.794778,-84.399723,283.5,2013/03/30,08:37:48
1694,33.793980,-84.400359,283.8,2013/03/30,08:37:50
1695,33.794696,-84.399736,283.5,2013/03/30,08:37:50
1696,33.793921,-84.400449,283.3,2013/03/30,08:37:52
1697,33.793890,-84.400565,282.8,2013/03/30,08:37:54
1698,33.793853,-84.400674,282.5,2013/03/30,08:37:55
1699,33.793811,-84.400784,282.5,2013/03/30,08:37:58
1700,33.793775,-84.400893,282.1,2013/03/30,08:37:59
1701,33.793724,-84.401013,282.0,2013/03/30,08:38:01
1702,33.793686,-84.401121,281.6,2013/03/30,08:38:03
1703,33.793653,-84.401232,281.3,2013/03/30,08:38:05
1704,33.793600,-84.401333,280.9,2013/03/30,08:38:07
1705,33.793560,-84.401440,280.5,2013/03/30,08:38:09
1706,33.793507,-84.401554,281.0,2013/03/30,08:38:11
1707,33.793466,-84.401666,281.5,2013/03/30,08:38:14
1708,33.793395,-84.401773,281.9,2013/03/30,08:38:16
1709,33.793336,-84.401899,282.4,2013/03/30,08:38:18
1710,33.793300,-84.402015,282.5,2013/03/30,08:38:20
1711,33.793262,-84.402123,282.5,2013/03/30,08:38:22
1712,33.793209,-84.402229,282.6,2013/03/30,08:38:24
1713,33.793177,-84.402344,282.7,2013/03/30,08:38:26
1714,33.793156,-84.402445,282.8,2013/03/30,08:38:28
1715,33.793114,-84.402536,282.9,2013/03/30,08:38:30
1716,33.792865,-84.403197,283.0,2013/03/30,08:38:47
1717,33.793060,-84.402663,283.0,2013/03/30,08:38:49
1718,33.792843,-84.403298,283.0,2013/03/30,08:38:51
1719,33.793016,-84.402746,283.0,2013/03/30,08:38:52
1720,33.792808,-84.403405,283.0,2013/03/30,08:38:53
1721,33.792981,-84.402864,283.0,2013/03/30,08:38:54
1722,33.792777,-84.403505,283.5,2013/03/30,08:38:57
1723,33.792945,-84.402984,283.9,2013/03/30,08:38:57
1724,33.792740,-84.403592,284.4,2013/03/30,08:39:00
1725,33.792910,-84.403092,284.8,2013/03/30,08:39:00
1726,33.792694,-84.403682,285.3,2013/03/30,08:39:03
1727,33.792659,-84.403770,285.7,2013/03/30,08:39:06
1728,33.792619,-84.403856,286.2,2013/03/30,08:39:09
1729,33.792575,-84.403952,286.6,2013/03/30,08:39:12
1730,33.792528,-84.404054,287.6,2013/03/30,08:39:16
1731,33.792488,-84.404172,288.6,2013/03/30,08:39:19
1732,33.792446,-84.404282,289.6,2013/03/30,08:39:23
1733,33.792408,-84.404385,290.2,2013/03/30,08:39:26
1734,33.792385,-84.404489,290.7,2013/03/30,08:39:29
1735,33.792299,-84.404846,290.8,2013/03/30,08:39:39
1736,33.792246,-84.404961,291.0,2013/03/30,08:39:43
1737,33.792178,-84.405083,291.5,2013/03/30,08:39:46
1738,33.792124,-84.405167,291.7,2013/03/30,08:39:48
1739,33.792360,-84.404622,291.9,2013/03/30,08:39:49
1740,33.792068,-84.405252,292.1,2013/03/30,08:39:50
1741,33.792002,-84.405363,291.7,2013/03/30,08:39:53
1742,33.792351,-84.404727,291.4,2013/03/30,08:39:53
1743,33.791940,-84.405453,291.0,2013/03/30,08:39:57
1744,33.791845,-84.405534,290.6,2013/03/30,08:40:25
1745,33.791779,-84.405600,290.3,2013/03/30,08:40:27
1746,33.791694,-84.405664,290.3,2013/03/30,08:40:29
1747,33.791599,-84.405626,289.7,2013/03/30,08:40:31
1748,33.791515,-84.405547,288.8,2013/03/30,08:40:33
1749,33.791441,-84.405455,288.3,2013/03/30,08:40:35
1750,33.791367,-84.405370,287.7,2013/03/30,08:40:37
1751,33.791284,-84.405284,287.2,2013/03/30,08:40:39
1752,33.791195,-84.405215,286.6,2013/03/30,08:40:41
1753,33.791121,-84.405160,286.1,2013/03/30,08:40:43
1754,33.791048,-84.405108,285.5,2013/03/30,08:40:45
1755,33.790943,-84.405035,285.0,2013/03/30,08:40:47
1756,33.790843,-84.404964,284.5,2013/03/30,08:40:50
1757,33.790769,-84.404905,283.5,2013/03/30,08:40:52
1758,33.790699,-84.404851,282.9,2013/03/30,08:40:54
1759,33.790622,-84.404797,282.2,2013/03/30,08:40:56
1760,33.790550,-84.404732,281.5,2013/03/30,08:40:58
1761,33.790451,-84.404653,280.7,2013/03/30,08:41:01
1762,33.790369,-84.404596,280.0,2013/03/30,08:41:04
1763,33.790279,-84.404539,279.3,2013/03/30,08:41:06
1764,33.790172,-84.404464,278.5,2013/03/30,08:41:08
1765,33.790074,-84.404370,277.8,2013/03/30,08:41:10
1766,33.789979,-84.404282,277.1,2013/03/30,08:41:12
1767,33.789922,-84.404211,276.2,2013/03/30,08:41:13
1768,33.789819,-84.404084,275.8,2013/03/30,08:41:15
1769,33.789738,-84.403917,275.5,2013/03/30,08:41:17
1770,33.789689,-84.403817,275.3,2013/03/30,08:41:18
1771,33.789654,-84.403721,275.1,2013/03/30,08:41:19
1772,33.789614,-84.403617,274.9,2013/03/30,08:41:20
1773,33.789590,-84.403515,274.7,2013/03/30,08:41:21
1774,33.789574,-84.403396,274.7,2013/03/30,08:41:22
1775,33.789533,-84.403307,274.7,2013/03/30,08:41:23
1776,33.789532,-84.403195,274.7,2013/03/30,08:41:24
1777,33.789530,-84.403081,274.7,2013/03/30,08:41:25
1778,33.789515,-84.402969,274.9,2013/03/30,08:41:26
1779,33.789521,-84.402849,275.1,2013/03/30,08:41:27
1780,33.789518,-84.402747,275.3,2013/03/30,08:41:28
1781,33.789527,-84.402645,275.8,2013/03/30,08:41:29
1782,33.789533,-84.402534,276.4,2013/03/30,08:41:30
1783,33.789558,-84.402420,276.6,2013/03/30,08:41:31
1784,33.789569,-84.402311,276.9,2013/03/30,08:41:32
1785,33.789555,-84.402152,277.0,2013/03/30,08:41:33
1786,33.789562,-84.402054,277.1,2013/03/30,08:41:34
1787,33.789611,-84.401936,277.3,2013/03/30,08:41:35
1788,33.789660,-84.401754,277.5,2013/03/30,08:41:37
1789,33.789685,-84.401625,277.6,2013/03/30,08:41:39
1790,33.789711,-84.401526,277.8,2013/03/30,08:41:40
1791,33.789728,-84.401368,278.0,2013/03/30,08:41:42
1792,33.789761,-84.401235,277.8,2013/03/30,08:41:43
1793,33.789820,-84.401064,277.6,2013/03/30,08:41:45
1794,33.789894,-84.401016,277.7,2013/03/30,08:41:47
1795,33.789977,-84.400888,277.8,2013/03/30,08:41:48
1796,33.790082,-84.400736,277.5,2013/03/30,08:41:50
1797,33.790106,-84.400641,276.9,2013/03/30,08:41:52
1798,33.790250,-84.400534,276.3,2013/03/30,08:41:53
1799,33.790329,-84.400456,275.6,2013/03/30,08:41:54
1800,33.790357,-84.400352,275.0,2013/03/30,08:41:56
1801,33.790416,-84.400280,274.4,2013/03/30,08:41:56
1802,33.790504,-84.400159,273.7,2013/03/30,08:41:59
1803,33.790512,-84.400060,273.1,2013/03/30,08:42:00
1804,33.790601,-84.399925,272.4,2013/03/30,08:42:02
1805,33.790691,-84.399803,271.6,2013/03/30,08:42:04
1806,33.790789,-84.399735,270.9,2013/03/30,08:42:06
1807,33.790866,-84.399626,270.8,2013/03/30,08:42:08
1808,33.791015,-84.399507,270.7,2013/03/30,08:42:10
1809,33.791079,-84.399363,270.6,2013/03/30,08:42:12
1810,33.791147,-84.399223,270.5,2013/03/30,08:42:14
1811,33.791213,-84.399111,270.5,2013/03/30,08:42:16
1812,33.791272,-84.399031,270.4,2013/03/30,08:42:17
1813,33.791163,-84.399043,270.3,2013/03/30,08:42:19
1814,33.791095,-84.398864,270.2,2013/03/30,08:42:24
1815,33.791008,-84.398804,270.2,2013/03/30,08:42:27
1816,33.790913,-84.398828,270.2,2013/03/30,08:42:30
1817,33.790805,-84.398833,270.2,2013/03/30,08:42:32
1818,33.790722,-84.398840,270.0,2013/03/30,08:42:34
1819,33.790611,-84.398800,270.0,2013/03/30,08:42:36
1820,33.790476,-84.398794,270.0,2013/03/30,08:42:38
1821,33.790359,-84.398763,270.0,2013/03/30,08:42:39
1822,33.790225,-84.398761,270.5,2013/03/30,08:42:41
1823,33.790113,-84.398783,271.1,2013/03/30,08:42:43
1824,33.789987,-84.398795,271.6,2013/03/30,08:42:45
1825,33.789876,-84.398800,272.2,2013/03/30,08:42:46
1826,33.789717,-84.398816,272.7,2013/03/30,08:42:48
1827,33.789582,-84.398847,273.3,2013/03/30,08:42:50
1828,33.789484,-84.398856,273.8,2013/03/30,08:42:52
1829,33.789385,-84.398794,274.4,2013/03/30,08:42:55
1830,33.789273,-84.398741,275.4,2013/03/30,08:42:58
1831,33.789174,-84.398768,276.4,2013/03/30,08:43:00
1832,33.789085,-84.398769,277.4,2013/03/30,08:43:01
1833,33.788953,-84.398787,277.8,2013/03/30,08:43:02
