No,Latitude,Longitude,Altitude,Heartrate,Cadence,Date,Time,Seg
53096,33.781724,-84.382541,300.5,,,2012/05/16,18:28:53,1
53097,33.78174,-84.382313,300.1,,,2012/05/16,18:28:57,1
53098,33.781727,-84.38187,300.1,,,2012/05/16,18:29:04,1
53099,33.781717,-84.381681,297.2,,,2012/05/16,18:29:08,1
53100,33.781722,-84.381542,293.8,,,2012/05/16,18:29:11,1
53101,33.781738,-84.381269,288.1,,,2012/05/16,18:29:16,1
53102,33.781788,-84.380755,289,,,2012/05/16,18:29:23,1
53103,33.781921,-84.380511,290,,,2012/05/16,18:29:27,1
53104,33.781976,-84.380475,290,,,2012/05/16,18:29:28,1
53105,33.782424,-84.380264,291.9,,,2012/05/16,18:29:34,1
53106,33.782777,-84.380083,292.4,,,2012/05/16,18:29:39,1
53107,33.783191,-84.379649,290,,,2012/05/16,18:29:46,1
53108,33.783562,-84.379325,290,,,2012/05/16,18:29:52,1
53109,33.783814,-84.379061,289.5,,,2012/05/16,18:29:57,1
53110,33.784011,-84.37892,292.9,,,2012/05/16,18:30:02,1
53111,33.784178,-84.378829,293.8,,,2012/05/16,18:30:08,1
53112,33.78422,-84.378715,290.9,,,2012/05/16,18:30:12,1
53113,33.784218,-84.378591,288.1,,,2012/05/16,18:30:17,1
53114,33.784224,-84.378518,285.6,,,2012/05/16,18:30:22,1
53115,33.784226,-84.378403,284.2,,,2012/05/16,18:30:27,1
53116,33.784201,-84.378215,282.8,,,2012/05/16,18:30:34,1
53117,33.784134,-84.378017,280.8,,,2012/05/16,18:30:40,1
53118,33.783965,-84.37771,279.9,,,2012/05/16,18:30:49,1
53119,33.783773,-84.37747,278.9,,,2012/05/16,18:30:57,1
53120,33.783643,-84.377243,277.5,,,2012/05/16,18:31:03,1
53121,33.783556,-84.376936,278.4,,,2012/05/16,18:31:09,1
53122,33.78355,-84.376574,278.4,,,2012/05/16,18:31:16,1
53123,33.783563,-84.376257,278.9,,,2012/05/16,18:31:22,1
53124,33.783547,-84.375914,280.8,,,2012/05/16,18:31:29,1
53125,33.783537,-84.375447,278.9,,,2012/05/16,18:31:39,1
53126,33.783551,-84.375186,281.3,,,2012/05/16,18:31:45,1
53127,33.783536,-84.374909,282.3,,,2012/05/16,18:31:51,1
53128,33.783517,-84.374598,280.8,,,2012/05/16,18:31:58,1
53129,33.783411,-84.374269,277,,,2012/05/16,18:32:06,1
53130,33.78331,-84.373974,274.1,,,2012/05/16,18:32:13,1
53131,33.783221,-84.373753,273.2,,,2012/05/16,18:32:19,1
53132,33.783113,-84.373531,273.6,,,2012/05/16,18:32:25,1
53133,33.782954,-84.373334,273.2,,,2012/05/16,18:32:31,1
53134,33.782734,-84.373071,271.7,,,2012/05/16,18:32:40,1
53135,33.782575,-84.372944,271.7,,,2012/05/16,18:32:46,1
53136,33.782404,-84.372893,272.7,,,2012/05/16,18:32:53,1
53137,33.782219,-84.372873,274.6,,,2012/05/16,18:33:02,1
53138,33.782208,-84.372853,277.5,,,2012/05/16,18:33:15,1
53139,33.782209,-84.372851,277.5,,,2012/05/16,18:33:17,1
53140,33.7804,-84.372865,282.8,,,2012/05/16,19:03:28,1
53141,33.7804,-84.372865,282.8,,,2012/05/16,19:03:28,1
53142,33.780229,-84.372869,283.2,,,2012/05/16,19:03:34,1
53143,33.780137,-84.372878,282.3,,,2012/05/16,19:03:41,1
53144,33.780095,-84.372877,283.2,,,2012/05/16,19:03:48,1
53145,33.780079,-84.372895,290,,,2012/05/16,19:03:59,1
53146,33.78003,-84.37289,288.1,,,2012/05/16,19:04:03,1
53147,33.779907,-84.372882,285.2,,,2012/05/16,19:04:08,1
53148,33.779818,-84.372872,285.2,,,2012/05/16,19:04:13,1
53149,33.779804,-84.372867,285.2,,,2012/05/16,19:04:14,1
53150,33.779759,-84.372861,285.2,,,2012/05/16,19:04:18,1
53151,33.779734,-84.372893,284.7,,,2012/05/16,19:04:25,1
53152,33.779732,-84.372882,274.6,,,2012/05/16,19:04:44,1
53153,33.77972,-84.372867,269.3,,,2012/05/16,19:04:55,1
53154,33.779708,-84.372874,270.3,,,2012/05/16,19:04:56,1
53155,33.779496,-84.372906,269.8,,,2012/05/16,19:05:04,1
53156,33.779304,-84.372885,273.6,,,2012/05/16,19:05:10,1
53157,33.77905,-84.37286,276.5,,,2012/05/16,19:05:16,1
53158,33.77881,-84.372848,278,,,2012/05/16,19:05:21,1
53159,33.778611,-84.37284,279.9,,,2012/05/16,19:05:26,1
53160,33.778589,-84.372841,279.9,,,2012/05/16,19:05:27,1
53161,33.778388,-84.372833,279.4,,,2012/05/16,19:05:34,1
53162,33.778131,-84.372813,280.4,,,2012/05/16,19:05:40,1
53163,33.778085,-84.372812,280.8,,,2012/05/16,19:05:41,1
53164,33.777763,-84.372808,282.8,,,2012/05/16,19:05:48,1
53165,33.777512,-84.37281,283.2,,,2012/05/16,19:05:54,1
53166,33.777229,-84.372818,282.3,,,2012/05/16,19:06:01,1
53167,33.776976,-84.372827,283.2,,,2012/05/16,19:06:09,1
53168,33.776743,-84.372819,284.7,,,2012/05/16,19:06:16,1
53169,33.776409,-84.372833,285.6,,,2012/05/16,19:06:26,1
53170,33.77609,-84.372833,288.1,,,2012/05/16,19:06:36,1
53171,33.775866,-84.372828,288.1,,,2012/05/16,19:06:43,1
53172,33.775646,-84.372848,288.5,,,2012/05/16,19:06:50,1
53173,33.775416,-84.372843,289,,,2012/05/16,19:06:58,1
53174,33.775137,-84.372847,291.4,,,2012/05/16,19:07:08,1
53175,33.774949,-84.372855,293.3,,,2012/05/16,19:07:16,1
53176,33.774791,-84.372847,295.3,,,2012/05/16,19:07:24,1
53177,33.774602,-84.372856,296.2,,,2012/05/16,19:07:33,1
53178,33.774381,-84.372855,296.7,,,2012/05/16,19:07:43,1
53179,33.774214,-84.372855,297.2,,,2012/05/16,19:07:51,1
53180,33.77401,-84.372852,298.6,,,2012/05/16,19:08:01,1
53181,33.773831,-84.37287,299.6,,,2012/05/16,19:08:10,1
53182,33.77368,-84.372889,300.1,,,2012/05/16,19:08:18,1
53183,33.773526,-84.372903,300.1,,,2012/05/16,19:08:27,1
53184,33.773402,-84.372879,301.5,,,2012/05/16,19:08:35,1
53185,33.773397,-84.372888,302.5,,,2012/05/16,19:08:43,1
53186,33.77334,-84.372916,302.5,,,2012/05/16,19:08:52,1
53187,33.773194,-84.372904,303.9,,,2012/05/16,19:08:59,1
53188,33.772969,-84.372862,305.4,,,2012/05/16,19:09:07,1
53189,33.772738,-84.372848,307.8,,,2012/05/16,19:09:15,1
53190,33.772447,-84.372843,309.7,,,2012/05/16,19:09:25,1
53191,33.772259,-84.372814,310.2,,,2012/05/16,19:09:32,1
53192,33.772022,-84.372817,311.6,,,2012/05/16,19:09:41,1
53193,33.771743,-84.37281,311.1,,,2012/05/16,19:09:51,1
53194,33.771556,-84.37282,311.6,,,2012/05/16,19:09:59,1
53195,33.771428,-84.372848,313,,,2012/05/16,19:10:07,1
53196,33.771421,-84.372848,315,,,2012/05/16,19:10:20,1
53197,33.771415,-84.372841,316.9,,,2012/05/16,19:10:39,1
53198,33.771367,-84.372812,316.9,,,2012/05/16,19:11:15,1
53199,33.771071,-84.372826,315.9,,,2012/05/16,19:11:26,1
53200,33.770813,-84.372868,316.4,,,2012/05/16,19:11:35,1
53201,33.770493,-84.372923,317.4,,,2012/05/16,19:11:46,1
53202,33.770208,-84.372959,318.8,,,2012/05/16,19:11:56,1
53203,33.770105,-84.372985,318.3,,,2012/05/16,19:12:02,1
53204,33.77008,-84.372986,317.9,,,2012/05/16,19:12:06,1
53205,33.770065,-84.372992,316.9,,,2012/05/16,19:12:11,1
53206,33.769883,-84.373002,316.9,,,2012/05/16,19:12:18,1
53207,33.769577,-84.373017,316.9,,,2012/05/16,19:12:26,1
53208,33.769221,-84.373073,317.4,,,2012/05/16,19:12:34,1
53209,33.768852,-84.373117,318.3,,,2012/05/16,19:12:43,1
53210,33.768505,-84.373131,320.7,,,2012/05/16,19:12:52,1
53211,33.768212,-84.373145,322.2,,,2012/05/16,19:13:00,1
53212,33.767959,-84.373185,323.1,,,2012/05/16,19:13:07,1
53213,33.767581,-84.373233,324.6,,,2012/05/16,19:13:17,1
53214,33.767253,-84.373274,322.7,,,2012/05/16,19:13:25,1
53215,33.766965,-84.373323,322.2,,,2012/05/16,19:13:32,1
53216,33.766714,-84.373372,321.7,,,2012/05/16,19:13:39,1
53217,33.766577,-84.373377,322.7,,,2012/05/16,19:13:45,1
53218,33.766421,-84.373398,322.2,,,2012/05/16,19:13:51,1
53219,33.766127,-84.373422,321.7,,,2012/05/16,19:14:00,1
53220,33.765891,-84.373443,322.2,,,2012/05/16,19:14:06,1
53221,33.765578,-84.373484,322.7,,,2012/05/16,19:14:14,1
53222,33.765231,-84.373522,322.2,,,2012/05/16,19:14:23,1
53223,33.764917,-84.373553,321.2,,,2012/05/16,19:14:30,1
53224,33.764797,-84.373577,321.2,,,2012/05/16,19:14:33,1
53225,33.764526,-84.373626,321.7,,,2012/05/16,19:14:41,1
53226,33.764354,-84.373651,321.2,,,2012/05/16,19:14:48,1
53227,33.76421,-84.373659,321.7,,,2012/05/16,19:14:55,1
53228,33.764044,-84.373689,323.6,,,2012/05/16,19:15:02,1
53229,33.763806,-84.373798,323.1,,,2012/05/16,19:15:10,1
53230,33.7634,-84.373974,323.1,,,2012/05/16,19:15:22,1
53231,33.763052,-84.37413,323.1,,,2012/05/16,19:15:32,1
53232,33.762673,-84.374257,322.2,,,2012/05/16,19:15:42,1
53233,33.762222,-84.374286,320.7,,,2012/05/16,19:15:52,1
53234,33.761753,-84.37429,318.3,,,2012/05/16,19:16:01,1
53235,33.761555,-84.374306,317.4,,,2012/05/16,19:16:05,1
53236,33.761522,-84.374291,318.3,,,2012/05/16,19:16:15,1
53237,33.761516,-84.374295,317.9,,,2012/05/16,19:16:26,1
53238,33.761449,-84.374302,317.4,,,2012/05/16,19:16:45,1
53239,33.761228,-84.374312,318.3,,,2012/05/16,19:16:50,1
53240,33.760746,-84.374319,321.7,,,2012/05/16,19:17:00,1
53241,33.760427,-84.374339,325.1,,,2012/05/16,19:17:08,1
53242,33.760005,-84.374355,326,,,2012/05/16,19:17:20,1
53243,33.759675,-84.37436,325.5,,,2012/05/16,19:17:29,1
53244,33.759311,-84.374358,325.5,,,2012/05/16,19:17:38,1
53245,33.759009,-84.374373,325.1,,,2012/05/16,19:17:46,1
53246,33.758922,-84.374382,324.6,,,2012/05/16,19:17:51,1
53247,33.758901,-84.374372,325.1,,,2012/05/16,19:17:59,1
53248,33.758768,-84.374378,323.6,,,2012/05/16,19:18:03,1
53249,33.758458,-84.374387,321.7,,,2012/05/16,19:18:09,1
53250,33.758133,-84.3744,319.8,,,2012/05/16,19:18:15,1
53251,33.757925,-84.374417,317.4,,,2012/05/16,19:18:21,1
53252,33.757845,-84.374428,316.4,,,2012/05/16,19:18:27,1
53253,33.757818,-84.374422,316.4,,,2012/05/16,19:18:32,1
53254,33.757672,-84.374415,315.9,,,2012/05/16,19:18:37,1
53255,33.757431,-84.3744,315.4,,,2012/05/16,19:18:42,1
53256,33.757005,-84.374387,315.4,,,2012/05/16,19:18:49,1
53257,33.756489,-84.374369,315.4,,,2012/05/16,19:18:57,1
53258,33.756107,-84.374377,315,,,2012/05/16,19:19:04,1
53259,33.755794,-84.374399,314.5,,,2012/05/16,19:19:11,1
53260,33.755623,-84.374421,314,,,2012/05/16,19:19:16,1
53261,33.755368,-84.374425,314.5,,,2012/05/16,19:19:23,1
53262,33.755043,-84.374419,315,,,2012/05/16,19:19:30,1
53263,33.754802,-84.374433,315.9,,,2012/05/16,19:19:36,1
53264,33.754593,-84.374438,317.4,,,2012/05/16,19:19:44,1
53265,33.754484,-84.374445,317.9,,,2012/05/16,19:19:49,1
53266,33.754445,-84.374554,317.9,,,2012/05/16,19:19:53,1
53267,33.754435,-84.374914,319.3,,,2012/05/16,19:20:02,1
53268,33.754424,-84.375348,318.8,,,2012/05/16,19:20:11,1
53269,33.754417,-84.375842,320.3,,,2012/05/16,19:20:20,1
53270,33.754436,-84.376374,319.3,,,2012/05/16,19:20:29,1
53271,33.754439,-84.376802,318.3,,,2012/05/16,19:20:36,1
53272,33.754446,-84.37728,315.9,,,2012/05/16,19:20:44,1
53273,33.754444,-84.377817,315,,,2012/05/16,19:20:52,1
53274,33.754425,-84.378327,312.6,,,2012/05/16,19:21:00,1
53275,33.754433,-84.378548,315.9,,,2012/05/16,19:21:04,1
53276,33.754477,-84.378918,317.4,,,2012/05/16,19:21:09,1
53277,33.754488,-84.379038,319.8,,,2012/05/16,19:21:11,1
53278,33.754496,-84.37919,317.9,,,2012/05/16,19:21:16,1
53279,33.754477,-84.379386,315.4,,,2012/05/16,19:21:22,1
53280,33.754483,-84.379783,312.6,,,2012/05/16,19:21:33,1
53281,33.754484,-84.380133,314,,,2012/05/16,19:21:42,1
53282,33.75449,-84.380489,313.5,,,2012/05/16,19:21:50,1
53283,33.7545,-84.380901,313.5,,,2012/05/16,19:22:00,1
53284,33.754507,-84.381272,314,,,2012/05/16,19:22:10,1
53285,33.754506,-84.381538,315.9,,,2012/05/16,19:22:19,1
53286,33.754506,-84.381817,316.9,,,2012/05/16,19:22:27,1
53287,33.7545,-84.382132,318.3,,,2012/05/16,19:22:35,1
53288,33.754514,-84.382309,317.9,,,2012/05/16,19:22:39,1
53289,33.754531,-84.382728,313,,,2012/05/16,19:22:49,1
53290,33.754514,-84.382868,314.5,,,2012/05/16,19:22:53,1
53291,33.754497,-84.38324,316.4,,,2012/05/16,19:23:02,1
53292,33.754477,-84.383304,317.4,,,2012/05/16,19:23:04,1
53293,33.754457,-84.383515,322.2,,,2012/05/16,19:23:11,1
53294,33.754461,-84.383661,330.8,,,2012/05/16,19:23:17,1
53295,33.754462,-84.3837,335.2,,,2012/05/16,19:23:23,1
53296,33.754477,-84.383745,341.9,,,2012/05/16,19:23:35,1
53297,33.754484,-84.383826,343.8,,,2012/05/16,19:23:40,1
53298,33.754457,-84.384014,338,,,2012/05/16,19:23:46,1
53299,33.754483,-84.384147,336.1,,,2012/05/16,19:23:50,1
53300,33.754444,-84.384276,334.2,,,2012/05/16,19:23:53,1
53301,33.754298,-84.38456,334.2,,,2012/05/16,19:24:00,1
53302,33.754136,-84.384714,332.8,,,2012/05/16,19:24:08,1
53303,33.753997,-84.384835,331.8,,,2012/05/16,19:24:16,1
53304,33.753851,-84.38494,333.7,,,2012/05/16,19:24:25,1
53305,33.753684,-84.385091,334.7,,,2012/05/16,19:24:35,1
53306,33.75354,-84.385271,333.7,,,2012/05/16,19:24:43,1
53307,33.753422,-84.385389,332.8,,,2012/05/16,19:24:50,1
53308,33.753246,-84.385583,332.3,,,2012/05/16,19:25:00,1
53309,33.753106,-84.385749,330.4,,,2012/05/16,19:25:10,1
53310,33.753032,-84.385843,330.4,,,2012/05/16,19:25:18,1
53311,33.75303,-84.385848,330.8,,,2012/05/16,19:25:26,1
53312,33.752991,-84.385885,331.3,,,2012/05/16,19:25:44,1
53313,33.752855,-84.386037,330.8,,,2012/05/16,19:25:52,1
53314,33.752652,-84.386268,332.3,,,2012/05/16,19:26:02,1
53315,33.752451,-84.386476,333.7,,,2012/05/16,19:26:12,1
53316,33.752297,-84.386623,336.6,,,2012/05/16,19:26:20,1
53317,33.752061,-84.386848,337.6,,,2012/05/16,19:26:31,1
53318,33.751899,-84.387015,339.5,,,2012/05/16,19:26:40,1
53319,33.751693,-84.387241,339.5,,,2012/05/16,19:26:51,1
53320,33.751496,-84.387422,339.5,,,2012/05/16,19:27:00,1
53321,33.751179,-84.387652,339.5,,,2012/05/16,19:27:12,1
53322,33.750848,-84.387909,336.6,,,2012/05/16,19:27:23,1
53323,33.75051,-84.388129,335.6,,,2012/05/16,19:27:32,1
53324,33.7503,-84.38826,335.6,,,2012/05/16,19:27:38,1
53325,33.750076,-84.388424,335.6,,,2012/05/16,19:27:46,1
53326,33.749877,-84.388594,334.7,,,2012/05/16,19:27:53,1
53327,33.749796,-84.388648,332.8,,,2012/05/16,19:27:59,1
53328,33.749745,-84.388693,333.2,,,2012/05/16,19:28:05,1
53329,33.749712,-84.388751,328.4,,,2012/05/16,19:28:38,1
53330,33.749678,-84.388804,326.5,,,2012/05/16,19:28:54,1
53331,33.749526,-84.388875,325.5,,,2012/05/16,19:29:00,1
53332,33.749411,-84.388907,325.5,,,2012/05/16,19:29:05,1
53333,33.749368,-84.388919,327,,,2012/05/16,19:29:08,1
53334,33.749297,-84.388965,327,,,2012/05/16,19:29:16,1
53335,33.74926,-84.389009,327.5,,,2012/05/16,19:29:22,1
53336,33.74925,-84.389026,326.5,,,2012/05/16,19:29:32,1
53337,33.749155,-84.389097,327.5,,,2012/05/16,19:29:39,1
53338,33.748994,-84.389196,327,,,2012/05/16,19:29:46,1
53339,33.748876,-84.389093,328.9,,,2012/05/16,19:29:51,1
53340,33.748744,-84.38891,334.2,,,2012/05/16,19:29:58,1
53341,33.748632,-84.388797,333.2,,,2012/05/16,19:30:06,1
53342,33.748548,-84.388649,334.7,,,2012/05/16,19:30:12,1
53343,33.748466,-84.388505,334.7,,,2012/05/16,19:30:17,1
53344,33.748374,-84.388328,336.1,,,2012/05/16,19:30:24,1
53345,33.748278,-84.388164,333.7,,,2012/05/16,19:30:31,1
53346,33.748207,-84.38803,330.8,,,2012/05/16,19:30:38,1
53347,33.748178,-84.387909,330.4,,,2012/05/16,19:30:43,1
53348,33.748272,-84.387842,331.3,,,2012/05/16,19:30:47,1
53349,33.748575,-84.387736,333.2,,,2012/05/16,19:30:56,1
53350,33.748914,-84.387563,331.8,,,2012/05/16,19:31:05,1
53351,33.749051,-84.387487,331.8,,,2012/05/16,19:31:10,1
53352,33.749145,-84.387455,334.2,,,2012/05/16,19:31:17,1
53353,33.749154,-84.387445,335.6,,,2012/05/16,19:31:23,1
53354,33.749173,-84.387406,364,,,2012/05/16,19:31:54,1
53355,33.749136,-84.38746,356.3,,,2012/05/16,19:32:25,1
53356,33.749144,-84.387467,357.3,,,2012/05/16,19:32:33,1
53357,33.749202,-84.387477,357.3,,,2012/05/16,19:32:39,1
53358,33.749417,-84.387517,355.8,,,2012/05/16,19:32:46,1
53359,33.749563,-84.387672,352.5,,,2012/05/16,19:32:51,1
53360,33.749759,-84.38797,350.5,,,2012/05/16,19:32:58,1
53361,33.749937,-84.388319,346.7,,,2012/05/16,19:33:05,1
53362,33.750184,-84.388709,340.4,,,2012/05/16,19:33:13,1
53363,33.750449,-84.389121,336.6,,,2012/05/16,19:33:19,1
53364,33.750579,-84.389377,334.2,,,2012/05/16,19:33:23,1
53365,33.7507,-84.389579,332.8,,,2012/05/16,19:33:28,1
53366,33.750708,-84.389602,331.8,,,2012/05/16,19:33:29,1
53367,33.750777,-84.389712,330.4,,,2012/05/16,19:33:35,1
53368,33.750797,-84.389733,329.9,,,2012/05/16,19:33:36,1
53369,33.75092,-84.389719,329.4,,,2012/05/16,19:33:40,1
53370,33.751168,-84.389547,333.2,,,2012/05/16,19:33:47,1
53371,33.751423,-84.389353,332.8,,,2012/05/16,19:33:55,1
53372,33.751613,-84.389237,334.7,,,2012/05/16,19:34:02,1
53373,33.751787,-84.38908,337.1,,,2012/05/16,19:34:10,1
53374,33.751951,-84.388926,336.6,,,2012/05/16,19:34:18,1
53375,33.752176,-84.388702,335.2,,,2012/05/16,19:34:28,1
53376,33.752388,-84.388481,332.8,,,2012/05/16,19:34:35,1
53377,33.752612,-84.38827,330.4,,,2012/05/16,19:34:41,1
53378,33.752736,-84.388161,329.4,,,2012/05/16,19:34:46,1
53379,33.752822,-84.388064,327.9,,,2012/05/16,19:34:51,1
53380,33.752892,-84.387925,326.5,,,2012/05/16,19:34:57,1
53381,33.753019,-84.387726,325.1,,,2012/05/16,19:35:02,1
53382,33.753204,-84.387544,325.1,,,2012/05/16,19:35:07,1
53383,33.753555,-84.387222,326.5,,,2012/05/16,19:35:16,1
53384,33.753665,-84.387106,330.4,,,2012/05/16,19:35:19,1
53385,33.753819,-84.386931,329.4,,,2012/05/16,19:35:24,1
53386,33.754082,-84.386794,339,,,2012/05/16,19:35:28,1
53387,33.754183,-84.386777,343.8,,,2012/05/16,19:35:30,1
53388,33.754336,-84.386754,348.1,,,2012/05/16,19:35:37,1
53389,33.754361,-84.386782,346.2,,,2012/05/16,19:35:42,1
53390,33.754372,-84.386762,347.2,,,2012/05/16,19:35:53,1
53391,33.75436,-84.386744,349.1,,,2012/05/16,19:36:04,1
53392,33.754366,-84.386707,352,,,2012/05/16,19:36:16,1
53393,33.754465,-84.386565,351.5,,,2012/05/16,19:36:21,1
53394,33.754632,-84.3864,345.7,,,2012/05/16,19:36:27,1
53395,33.754868,-84.386245,337.1,,,2012/05/16,19:36:34,1
53396,33.754995,-84.386223,335.2,,,2012/05/16,19:36:38,1
53397,33.755038,-84.38626,336.6,,,2012/05/16,19:36:41,1
53398,33.755194,-84.386233,338,,,2012/05/16,19:36:46,1
53399,33.755278,-84.38619,338,,,2012/05/16,19:36:49,1
53400,33.755343,-84.38629,350.5,,,2012/05/16,19:36:55,1
53401,33.755353,-84.386342,358.2,,,2012/05/16,19:37:01,1
53402,33.755414,-84.38633,359.2,,,2012/05/16,19:37:05,1
53403,33.755603,-84.386268,356.3,,,2012/05/16,19:37:12,1
53404,33.755764,-84.38624,357.7,,,2012/05/16,19:37:17,1
53405,33.755993,-84.386161,353.4,,,2012/05/16,19:37:23,1
53406,33.756086,-84.386109,348.6,,,2012/05/16,19:37:25,1
53407,33.756208,-84.38604,345.7,,,2012/05/16,19:37:29,1
53408,33.756282,-84.38603,344.8,,,2012/05/16,19:37:31,1
53409,33.75644,-84.386026,345.7,,,2012/05/16,19:37:36,1
53410,33.756728,-84.38619,352,,,2012/05/16,19:37:45,1
53411,33.756937,-84.38618,355.3,,,2012/05/16,19:37:52,1
53412,33.7571,-84.386174,355.8,,,2012/05/16,19:37:58,1
53413,33.757291,-84.386241,362.1,,,2012/05/16,19:38:04,1
53414,33.757462,-84.386239,363.5,,,2012/05/16,19:38:09,1
53415,33.757627,-84.386291,370.2,,,2012/05/16,19:38:15,1
53416,33.757843,-84.386346,372.2,,,2012/05/16,19:38:21,1
53417,33.757953,-84.386363,373.6,,,2012/05/16,19:38:23,1
53418,33.758094,-84.386317,371.7,,,2012/05/16,19:38:26,1
53419,33.758113,-84.386178,371.7,,,2012/05/16,19:38:32,1
53420,33.758155,-84.38612,371.2,,,2012/05/16,19:38:52,1
53421,33.758177,-84.386038,364,,,2012/05/16,19:39:08,1
53422,33.758263,-84.385885,364,,,2012/05/16,19:39:13,1
53423,33.758361,-84.385822,364.5,,,2012/05/16,19:39:16,1
53424,33.758548,-84.385879,366.9,,,2012/05/16,19:39:20,1
53425,33.7588,-84.385912,366.9,,,2012/05/16,19:39:25,1
53426,33.758869,-84.38597,367.8,,,2012/05/16,19:39:27,1
53427,33.759068,-84.38609,371.7,,,2012/05/16,19:39:32,1
53428,33.759198,-84.386115,373.1,,,2012/05/16,19:39:35,1
53429,33.759705,-84.386063,370.2,,,2012/05/16,19:39:41,1
53430,33.75983,-84.386048,375.1,,,2012/05/16,19:39:45,1
53431,33.759976,-84.386061,380.8,,,2012/05/16,19:39:48,1
53432,33.760078,-84.385939,380.8,,,2012/05/16,19:39:50,1
53433,33.76035,-84.386029,381.3,,,2012/05/16,19:39:56,1
53434,33.760516,-84.386257,382.7,,,2012/05/16,19:40:00,1
53435,33.760544,-84.386301,384.7,,,2012/05/16,19:40:04,1
53436,33.760505,-84.386402,385.1,,,2012/05/16,19:40:17,1
53437,33.76052,-84.386414,382.7,,,2012/05/16,19:40:29,1
53438,33.760508,-84.386437,381.3,,,2012/05/16,19:40:38,1
53439,33.760551,-84.38651,377.9,,,2012/05/16,19:40:43,1
53440,33.760667,-84.386554,371.2,,,2012/05/16,19:40:48,1
53441,33.760816,-84.386609,368.8,,,2012/05/16,19:40:53,1
53442,33.760863,-84.386627,369.3,,,2012/05/16,19:40:55,1
53443,33.76134,-84.386288,402.9,,,2012/05/16,19:40:59,1
53444,33.761586,-84.386327,433.7,,,2012/05/16,19:41:05,1
53445,33.761742,-84.386402,439.5,,,2012/05/16,19:41:09,1
53446,33.761855,-84.386426,442.3,,,2012/05/16,19:41:11,1
53447,33.762228,-84.38648,442.3,,,2012/05/16,19:41:16,1
53448,33.762456,-84.386461,444.3,,,2012/05/16,19:41:20,1
53449,33.762715,-84.386326,441.9,,,2012/05/16,19:41:24,1
53450,33.762889,-84.38627,443.8,,,2012/05/16,19:41:29,1
53451,33.763138,-84.386331,421.2,,,2012/05/16,19:41:36,1
53452,33.763397,-84.386206,389.5,,,2012/05/16,19:41:42,1
53453,33.763536,-84.386162,377,,,2012/05/16,19:41:47,1
53454,33.763538,-84.386168,371.2,,,2012/05/16,19:41:52,1
53455,33.763549,-84.38619,368.8,,,2012/05/16,19:41:58,1
53456,33.763616,-84.386193,366.4,,,2012/05/16,19:42:02,1
53457,33.763704,-84.386223,367.4,,,2012/05/16,19:42:08,1
53458,33.763824,-84.386146,359.2,,,2012/05/16,19:42:15,1
53459,33.763984,-84.386017,352,,,2012/05/16,19:42:23,1
53460,33.764103,-84.385909,343.3,,,2012/05/16,19:42:30,1
53461,33.764244,-84.385835,344.3,,,2012/05/16,19:42:50,1
53462,33.764405,-84.385708,342.8,,,2012/05/16,19:42:57,1
53463,33.764463,-84.385667,342.8,,,2012/05/16,19:42:59,1
53464,33.76467,-84.385417,371.7,,,2012/05/16,19:43:03,1
53465,33.764781,-84.385299,369.8,,,2012/05/16,19:43:07,1
53466,33.764819,-84.385295,368.8,,,2012/05/16,19:43:08,1
53467,33.765147,-84.385239,363,,,2012/05/16,19:43:16,1
53468,33.765456,-84.385244,351,,,2012/05/16,19:43:23,1
53469,33.765756,-84.385296,338,,,2012/05/16,19:43:29,1
53470,33.766209,-84.385329,331.3,,,2012/05/16,19:43:38,1
53471,33.766553,-84.385343,329.4,,,2012/05/16,19:43:46,1
53472,33.766797,-84.385343,328.9,,,2012/05/16,19:43:53,1
53473,33.767022,-84.385308,323.6,,,2012/05/16,19:44:02,1
53474,33.767118,-84.385316,323.6,,,2012/05/16,19:44:10,1
53475,33.767136,-84.385308,322.2,,,2012/05/16,19:44:15,1
53476,33.767181,-84.385326,320.3,,,2012/05/16,19:44:31,1
53477,33.767325,-84.385332,322.2,,,2012/05/16,19:44:38,1
53478,33.767485,-84.38533,325.1,,,2012/05/16,19:44:44,1
53479,33.767692,-84.385336,325.5,,,2012/05/16,19:44:51,1
53480,33.767957,-84.385316,327.9,,,2012/05/16,19:44:59,1
53481,33.768163,-84.385355,341.4,,,2012/05/16,19:45:05,1
53482,33.768309,-84.385415,353.4,,,2012/05/16,19:45:10,1
53483,33.768472,-84.385394,352,,,2012/05/16,19:45:15,1
53484,33.768709,-84.385332,345.7,,,2012/05/16,19:45:21,1
53485,33.768881,-84.385293,345.3,,,2012/05/16,19:45:26,1
53486,33.769054,-84.385225,345.7,,,2012/05/16,19:45:31,1
53487,33.769231,-84.38521,349.6,,,2012/05/16,19:45:37,1
53488,33.769302,-84.385231,352.9,,,2012/05/16,19:45:41,1
53489,33.769339,-84.385237,352,,,2012/05/16,19:45:43,1
53490,33.769369,-84.385281,357.3,,,2012/05/16,19:45:49,1
53491,33.769344,-84.385465,369.3,,,2012/05/16,19:45:58,1
53492,33.769317,-84.385662,379.4,,,2012/05/16,19:46:01,1
53493,33.769303,-84.385685,384.2,,,2012/05/16,19:46:05,1
53494,33.76943,-84.385684,382.7,,,2012/05/16,19:46:11,1
53495,33.769645,-84.385617,379.9,,,2012/05/16,19:46:17,1
53496,33.76989,-84.385546,376.5,,,2012/05/16,19:46:23,1
