No,Latitude,Longitude,Altitude,Seg
2146,33.925607,-84.431450,0.0,1
2147,33.925123,-84.432684,0.0,1
2148,33.924697,-84.434493,0.0,1
2149,33.924384,-84.435760,0.0,1
2150,33.923954,-84.436780,0.0,1
2151,33.923251,-84.437849,0.0,1
2152,33.921932,-84.438858,0.0,1
2153,33.921710,-84.439175,0.0,1
2154,33.921121,-84.439498,0.0,1
2155,33.920585,-84.439088,0.0,1
2156,33.920266,-84.438864,0.0,1
2157,33.919454,-84.439196,0.0,1
2158,33.918934,-84.439429,0.0,1
2159,33.918698,-84.439729,0.0,1
2160,33.918566,-84.439901,0.0,1
2161,33.917828,-84.440474,0.0,1
2162,33.917203,-84.441160,0.0,1
2163,33.916849,-84.441599,0.0,1
2164,33.916324,-84.442619,0.0,1
2165,33.916018,-84.443041,0.0,1
2166,33.915690,-84.443440,0.0,1
2167,33.915376,-84.444127,0.0,1
2168,33.914839,-84.444790,0.0,1
2169,33.914042,-84.445452,0.0,1
2170,33.913098,-84.446484,0.0,1
2171,33.912647,-84.447115,0.0,1
2172,33.912084,-84.447842,0.0,1
2173,33.911222,-84.448131,0.0,1
2174,33.910428,-84.448457,0.0,1
2175,33.909730,-84.448594,0.0,1
2176,33.909135,-84.448930,0.0,1
2177,33.908145,-84.448826,0.0,1
2178,33.907551,-84.448572,0.0,1
2179,33.907042,-84.448202,0.0,1
2180,33.906352,-84.447416,0.0,1
2181,33.905213,-84.446156,0.0,1
